doc_id,Name,org,source_type,date,language,study_title,card_text,text_org_masked_path,full_text_path,topic_seed,stakeholder_type,label_source,near_dup_cluster
hesa441_emergency_situation_facing_c_0126,Hello I am writing to you today because of the discrimination we have been exposed to in light of Covid-19 unlawful mandates. My husband has been put on an unpaid leave of absence from his place of em,"Prentice, Cindy",hesa_brief,2022-05-18,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"Hello I am writing to you today because of the discrimination we have been exposed to in light of Covid-19 unlawful mandates. My husband has been put on an unpaid leave of absence from his place of employment because he would not divulge his personal medical status. We are protected under the Bill of Rights against this yet it is happening everywhere. We applied for Unemployment Insurance in January of 2022 and still have not received anything. They have been told to deny anyone that was put on a forced leave of absence or terminated because of their medical status. I need to ask you as a committee and individual people, does this seem right to you? Is this lawful? In light of all of the data that is now published there wasn’t a pandemic in regards to deaths compared to previous years. It has also been well established that no matter your vaccination status, you can contract and carry the virus to other people. Please tell me why employers are allowed to force an unpaid leave of absence when it is against the employment laws yet nobody is reprimanding them or taking action on behalf of the employees. What has happened that has made all of this acceptable? I have outlined below some key reasons and examples to back up my statements. 1. Rights violations: - stemming from the federal mandates; testing, forced disclosure of medical information and forced quarantine violate our rights under the Canadian Bill of Rights,",data/interim/clean/hesa441_emergency_situation_facing_c_0126_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0126.txt,public_health,individual,weak,
hesa441_emergency_situation_facing_c_0127,"Gordon Miller [CONTACT], Ottawa, ON [CONTACT]","Miller, Gordon",hesa_brief,2022-05-18,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"Gordon Miller [CONTACT], Ottawa, ON [CONTACT] Tel: [CONTACT] [CONTACT] May 9, 2022 TO: The Parliamentary Standing Committee on Health EMERGENCY SITUATION FACING CANADIANS IN LIGHT OF THE COVID-19 PANDEMIC Subcommittee House of Commons : I have carried out in depth research into virology, vaccines, treatments and preventative measure over the past two years. Other than propaganda with no factual basis from the US CDC, NIH and FBI, I have found no evidence to support any of the COVID response measures (FORCED MASKS, FORCED VAXX, QUARANTINE INCLUDING BUSINESS LOCKDOWN AND STAY HOME ORDERS) adopted by the Federal Government or the provinces. Indeed, there are mountains of evidence that the measures adopted have killed more people than they have saved. This cannot go on forever, and in due course, Canada’s decision makers will be charged and found guilty of crimes against humanity. The measures adopted by both the Federal and Provincial levels have attacked the freedom and health of Canadians not to mention the critical undermining of democracy and the rule of law in Canada. 1. Rights violations: Stemming from the federal mandates; testing, forced disclosure of medical information and forced quarantine violate our rights under the Canadian Bill of Rights, Section 1(a) the right of the individual to life, liberty and security of persons, which protects the right of informed consent for medical procedures and the right to privacy. And Section 1(b) the right of the individual to equality before the law and the protection of the law. 2. Forced medical",data/interim/clean/hesa441_emergency_situation_facing_c_0127_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0127.txt,public_health,individual,weak,
hesa441_emergency_situation_facing_c_0128,The only emergency you need to concern yourselves with is to immediately stop the implementation of the unelected WEF’s agenda that we seem to be blindly rushing into full steam ahead with absolutely ,"Collins, Nora",hesa_brief,2022-05-18,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,The only emergency you need to concern yourselves with is to immediately stop the implementation of the unelected WEF’s agenda that we seem to be blindly rushing into full steam ahead with absolutely no regard for our rights as citizens and our rights as humans. Our current officials are either uninterested in real science or paid off by pharmaceutical dollars to recognize the onslaught of severe adverse reactions including DEATH from this experimental injection being forced onto Canadians and citizens around the world. These pharmaceutical companies are convicted criminals for products that they are liable for so why would we blindly trust them with a product that they’re not liable for? Moderna has not been convicted yet only because by a miraculous stoke of extreme luck this is their first product “successfully” brought to market. We paid for the shoddy research with our tax dollars without being asked and we continued to give them millions more for their lousy leaky injection again with no proper legislative process. Canadians have lost faith in our government our media our doctors and the police. This is the real emergency. No one elected the WEF so why are they in charge? How do you sleep at night? Don’t you care about humanity? Vaccinated Canadians are sick and dying. Unvaccinated Canadians are treated as domestic terrorists. Our youth are committing suicide at a rate never seen before. And our children have fallen behind mentally and physically by forced useless measures. Our long term care facilities,data/interim/clean/hesa441_emergency_situation_facing_c_0128_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0128.txt,unlabeled,individual,weak,
hesa441_emergency_situation_facing_c_0129,"Submission to the Standing Committee on Health Study on the Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic May 9, 2022",HealthCareCAN,hesa_brief,2022-05-17,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"Submission to the Standing Committee on Health Study on the Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic May 9, 2022 OVERVIEW [ORG], the national voice of Canada’s hospitals, research institutes and healthcare organizations, welcomes the opportunity to submit this brief to the Standing Committee on Health as part of its study on the Emergency Situation Facing Canadians in Light of the COVID19 Pandemic. While citizens and governments across Canada are eager to put COVID-19 behind them in favour of a post-pandemic normal, healthcare workers and organizations across the country are still in crisis. This is in part due to the strains imposed upon them by the pandemic. However, the challenges facing healthcare in Canada right now are symptoms of a much larger problem: Our health system is not built to handle modern needs and has been slowly crumbling under decades of mounting population and demographic pressure. COVID-19 simply pushed the system beyond its breaking point. One of the main worries we hear from our member institutions is that governments and the health sector will fail to act on the lessons learned during the pandemic and choose instead to lapse back into the pre-pandemic status quo once the worst of COVID-19 is past. We cannot let this happen. As a nation, we desperately need to come together and use our experiences during the pandemic – and the decades of research and experience before it – to build a system that works seamlessly across the country, for everyone. This",data/interim/clean/hesa441_emergency_situation_facing_c_0129_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0129.txt,public_health,industry,weak,
hesa441_emergency_situation_facing_c_0130,it happened while we were sleeping,"Peaker, Kenneth David",hesa_brief,2022-05-17,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"it happened while we were sleeping inspired by ‘Gray State’ by David Crowley. murdered along with his family for its production Gray State - Official Concept Trailer - YouTube more than ever darkness scheming towers o’er fields of revealing promise. heretofore and hence heretofore harms evinced all those scars now hardened. hence the maims yet needing to be done and while past folly seemed to lack wherewithal, it does seem choice and purpose were diminished or admonished. or something. so, we march towards perverse fealty and how small we’ve become fealty to fire-bombing nationals and nuclear and gain-of-function bets. abject vassals us, the threat all tones a gray edge. run from the ethereal, from that that we’ve done. run to prospects, not a one now you’re a forlorn wanderer staring into the abyss; behold the pale horse appearing in your midst a death-worshipping forever force manifesting the long; oath-takers taking cruel all that they’ve won behold that truth has no angle, and politics but rates of gain; blood sacrifice is thus answer and result perpetual servitude the main. as you wish. all and every weapon now upon you. enemy of the state No, there is a limit to the tyrant’s power, When the oppressed can find no justice, When the burden grows unbearable, he reaches With hopeful courage up unto the Heavens And seizes hither his eternal rights, Which there abide, inalienable, As indestructible as the stars themselves. - From “The Rütli Oath” by Friedrich Schiller, 1759 - 1805",data/interim/clean/hesa441_emergency_situation_facing_c_0130_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0130.txt,unlabeled,individual,weak,
hesa441_emergency_situation_facing_c_0131,"Pedro Fernandez [CONTACT] Kitchener, ON [CONTACT] To: Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic","Fernandez, Pedro",hesa_brief,2022-05-17,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"Pedro Fernandez [CONTACT] Kitchener, ON [CONTACT] To: Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic This letter is my formal request for the end of all COVID-19 vaccine mandates, the end of discrimination between vaccinated and non-vaccinated and the assertion of my lawful right to [my] full body anatomy (all rights reserved). The COVID-19 vaccine mandates both federal and provincial constitute rights violations. Testing, forced disclosure of medical information and forced quarantine violate our rights under the Canadian Bill of Rights, Section 1(a) the right of the individual to life, liberty and security of persons, which protects the right of informed consent for medical procedures and the right to privacy. Also Section 1(b) the right of the individual to equality before the law and the protection of the law. Forced or coerced medical procedure is assault under the Criminal Code of Canada s. 265(1) and as per case law R vs Ewanchuk. Where there is a threat of harm or reprisal or pressure from an authority there is no consent and therefore the act is assault. FORCED MASKS, FORCED VAXX, QUARANTINE INCLUDING BUSINESS LOCKDOWN AND STAY HOME ORDER IS A CRIMINAL OFFENCE. Read the Supreme Court of Canada case HERE. Canadians are being denied the ability to travel via air, rail and marine within the country and to leave the country, yet can take a bus. The lack of consistency validates this is NOT a health and safety issue and is instead a matter of control of the",data/interim/clean/hesa441_emergency_situation_facing_c_0131_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0131.txt,public_health,individual,weak,
hesa441_emergency_situation_facing_c_0132,"To Whom It May Concern I am writing as a grandmother to 2 beautiful, energetic, and healthy granddaughters. And I’d like for them to stay that way. They should NEVER have to be FORCED to put an experi","Hearn, Shirley",hesa_brief,2022-05-17,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"To Whom It May Concern I am writing as a grandmother to 2 beautiful, energetic, and healthy granddaughters. And I’d like for them to stay that way. They should NEVER have to be FORCED to put an experimental, untested “injection” in their bodies if they do not want to. Or if it May have potential side effects. They (or their parent) (via informed consent) can say NO to protect their bodies from a potential “poisonous, unknown injection”. They should never have to feel that their life, their job, or their health is in jeopardy of being compromised by a mandated injection (labelled erroneously as a “vaccine” by government) (the definition of a vaccine is a substance used to stimulate the production of antibodies and provide immunity against one or several diseases). But this so called vaccine is not doing this. All experts are in agreement that the vaccine does not slow down transmission AT ALL. So how can it be referred to as a vaccine? It will not be in my submission. Masks that cover mouth and nose must have engineered breathing openings that allow the easy flow of air in when we inhale and easy flow of air out when we exhale. Examples of masks include respirator masks, halloween masks, scuba masks and hockey goalie masks. Lacking engineered openings, the mandated closed cover, traps hazardously high concentrations of exhaled carbon dioxide thereby causing the restriction of available oxygen, which the wearer is forced to inhale. It is very hazardous",data/interim/clean/hesa441_emergency_situation_facing_c_0132_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0132.txt,public_health,individual,weak,
hesa441_emergency_situation_facing_c_0133,"To whom it may concern,","Parker, Aalia",hesa_brief,2022-05-17,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"To whom it may concern, I am writing in regards to vaccine mandates. Vaccine passports and mandates are an underhanded method of coercing a population into taking vaccines. A person's vaccination status does not reflect health status. It does not distinguish between whether they have survived Covid or have never had the disease. It also does not display the strength of protection they still have since vaccine efficacy wanes over time, nor does it take into account any comorbidities that may put individuals at an increased risk of contracting/surviving Covid. All people have the right to choose medical care and have the right to medical privacy. No one should be coerced or threatened in any way (including loss of income or loss of freedoms) to partake in medical intervention - this is a violation of the Nuremberg Code. All medical interventions need to be given with INFORMED CONSENT and should be VOLUNTARY. As a Canadian citizen, I am appalled and concerned about the gross overreach of the Federal Government resulting in the violation of the rights of all Canadians. Along with vaccine passports and forced disclosure of medical information, forced testing and quarantine are a direct violation of our rights under the Canadian Bill of Rights, Section 1(a): the right of the individual to life, liberty and security of persons (which protects the right of informed consent for medication procedures and the right to privacy) and Section 1(b): the right of the individual to equality before the law and the",data/interim/clean/hesa441_emergency_situation_facing_c_0133_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0133.txt,public_health,individual,weak,
hesa441_emergency_situation_facing_c_0134,"I, Laurette Anderson, one of the people of British Columbia, have full capacity to make medical decisions and am in good health and have not been exposed to anyone with COVID-19. Please be advised tha","Anderson, Laurette",hesa_brief,2022-05-17,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"I, Laurette Anderson, one of the people of British Columbia, have full capacity to make medical decisions and am in good health and have not been exposed to anyone with COVID-19. Please be advised that I do not consent to a COVID test nor quarantine directed by Canadian Border Services or any other agent. I have the right to refuse the medical procedures of COVID testing and quarantine. Specifically, the right to life, liberty and security of person protects from violations, of my physiological and psychological autonomy, by denying the right to choose medical procedures on the basis of it being in violation of the Quarantine Act, Section 14 and informed consent. Section 14 of the Quarantine Act expressly states: “Screening technology ● 14 (1) Any qualified person authorized by the Minister may, to determine whether a traveller has a communicable disease or symptoms of one, use any screening technology authorized by the Minister that does not involve the entry into the traveller’s body of any instrument or other foreign body.” Furthermore, Bill S-201 and the federal Genetic Non-Discrimination Act, both prohibit and prevent genetic discrimination making it a criminal offence in Canada to use a genetic test to discriminate. The right to give express informed consent was developed over 2 centuries of common law and was confirmed by the Nuremberg Principles and the International Covenant of Human Rights for which Canada was a signatory and is upheld in section 1. The Canadian Bill of Rights. The Canadian Bill of",data/interim/clean/hesa441_emergency_situation_facing_c_0134_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0134.txt,public_health,individual,weak,
hesa441_emergency_situation_facing_c_0135,"May 10, 2022 To the Standing Committee on Health, I beg the committee to end all COVID-19 vaccination mandates immediately. The Canada Science & Policy Committee has recommended that Canada exit the p","Schmidtke, Shelley",hesa_brief,2022-05-17,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"May 10, 2022 To the Standing Committee on Health, I beg the committee to end all COVID-19 vaccination mandates immediately. The Canada Science & Policy Committee has recommended that Canada exit the pandemic and we are at a point to move on. (Jarvis, 2022) The Liberal Party continues to lie to Canadians when they claim this is in the interest of health. The recent release of Pfizer documents reveals the potential danger of these shots, specifically on the heart. I received an e-mail from the Heart Fit Clinic where I am a patient, pointing me to a paper in the American Heart Association’s journal, dated November 8, 2021 of finding inflammatory markers in patients who had received mRNA vaccines as a result of PULS Cardiac Test results. (Gundry, 2021) It should be no mystery when some have decided against this. They are the ones who will live with the consequences, and they are the only ones who can decide what steps to move forward with or opt out of, in the best interest of their health with INFORMED CONSENT. The level of coercion throughout Canada has destroyed the presence of any informed consent. In addition, the CDC confirms that natural immunity is highly effective against the newest variants yet that is not an option for unvaccinated Canadians who want or need to travel. That makes no sense, when those with a passport that isn’t Canadian are able to leave Canada, and unvaccinated folks from other countries are permitted to land",data/interim/clean/hesa441_emergency_situation_facing_c_0135_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0135.txt,public_health,individual,weak,
hesa441_emergency_situation_facing_c_0136,"To the Parliamentary Standing Committee on Health, Concerning the EMERGENCY SITUATION FACING CANADIANS IN LIGHT OF THE COVID-19 PANDEMIC I’m writing to express how much COVID policies have destroyed m","Barber, Erica",hesa_brief,2022-05-16,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"To the Parliamentary Standing Committee on Health, Concerning the EMERGENCY SITUATION FACING CANADIANS IN LIGHT OF THE COVID-19 PANDEMIC I’m writing to express how much COVID policies have destroyed my life as a tax paying, law abiding, Canadian citizen. I am going to be losing my job at Canada Post as a postal clerk because I do not want to take the SARS/Cov-2 vaccine. The company is denying most exemptions and I am just waiting my turn until the company finally tells me I’m on the noncompliant list and I get escorted off the property. I used to think I lived in a free country where I was protected under The Bill of Rights, but not anymore…. Not since the illegal COVID mandates and policies have been implemented. I used to really enjoy traveling, but since COVID, I’m no longer allowed to travel freely without the experimental vaccine, that is neither safe nor effective from protecting us from coronavirus. I miss being able to travel and I hate being treated like a criminal who’s locked down, especially since I’m not SICK! I really want to congratulate you all in government for destroying Canada. Great job! You took a wonderful country and turned it into hell and utterly ruined the lives of countless people like me. Take your mandates and shove them.",data/interim/clean/hesa441_emergency_situation_facing_c_0136_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0136.txt,public_health,individual,weak,
hesa441_emergency_situation_facing_c_0137,"May 9, 2022 Brief to The House of Commons Committee: Hello to all and thank you for allowing Canadian Citizens the opportunity to send you a personal story and opinion. The following is my story and s","Arseneault, Karen",hesa_brief,2022-05-16,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"May 9, 2022 Brief to The House of Commons Committee: Hello to all and thank you for allowing Canadian Citizens the opportunity to send you a personal story and opinion. The following is my story and strictly my opinions. The Pandemic hit in March of 2020 and at the time Federal, Provincial and Municipal Governments were advising people that the covid measures were going to be temporary so of course most people went along with it. However, after more than 2 years of covid measures and restrictions one critical thinker can clearly see there is more to this than meets the eye. I am just a factory worker who wants to live her life as I did before all the chaos began. I worked throughout the pandemic without missing a day. I have lost relationships with friends and family because of differences of opinion on all covid measures. My father passed away on November 17/ 2021 after an illness which I believe was exasperated after he received his 2nd shot of Moderna. He was surrounded by loved ones in the hospital in Northern Ontario and a service was allowed at the funeral home instead of a church to work around the unlawful, illegal and unconstitutional vaccine mandates. My Father-in-Law passed away just 5 weeks later in a Barrie Hospital. He became very ill following his 2nd shot of Pfizer and went downhill rapidly. He passed away on January 6/2022 alone and afraid. He was not allowed ANYONE to visit him",data/interim/clean/hesa441_emergency_situation_facing_c_0137_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0137.txt,public_health,individual,weak,
hesa441_emergency_situation_facing_c_0139,"May 9, 2022","Fisher, Terri",hesa_brief,2022-05-13,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"May 9, 2022 I appreciate the time you are taking to listen to the average Canadian. Rights violations: - stemming from the federal mandates; testing, forced disclosure of medical information and forced quarantine violate our rights under the Canadian Bill of Rights, Section 1(a) the right of the individual to life, liberty and security of persons, which protects the right of informed consent for medical procedures and the right to privacy. And Section 1(b) the right of the individual to equality before the law and the protection of the law. 2. Forced medical procedure: - coercion is assault under the Criminal Code of Canada s. 265(1) and as per case law R vs Ewanchuk. Where there is a threat of harm or reprisal or pressure from an authority there is no consent and therefore the act is assault. FORCED MASKS, FORCED VAXX, QUARANTINE INCLUDING BUSINESS LOCKDOWN AND STAY HOME ORDER IS A CRIMINAL OFFENCE. Read the case HERE. 3. Canadians are being denied the ability to travel: - via air, rail and marine within the country and to leave the country, yet can take a bus. The lack of consistency validates this is NOT a health and safety issue and is instead a matter of control of the people. And this is a direct violation of the Canadian Bill of Rights, section 1(a) and 1(b). This virus has become politicized and weaponized for the purpose of what. We seem to have lost our common sense and critical thinking during the",data/interim/clean/hesa441_emergency_situation_facing_c_0139_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0139.txt,unlabeled,individual,weak,ndc_011
hesa441_emergency_situation_facing_c_0141,"Hello,","Zugic, Maja",hesa_brief,2022-05-09,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"Hello, On April 28, 2022 a scientific article titled “Increased emergency cardiovascular events among under-40 population in Israel during vaccine rollout and third COVID-19 wave” was published on a renowned Nature.com website at https://www.nature.com/articles/s41598022-10928-z , two of its authors are a professor and post-doctoral fellow respectively. For quick reference below is a short excerpt from the paper’s Abstract section: “An increase of over 25% was detected in both call types during January–May 2021, compared with the years 2019–2020. Using Negative Binomial regression models, the weekly emergency call counts were significantly associated with the rates of 1st and 2nd vaccine doses administered to this age group but were not with COVID-19 infection rates. While not establishing causal relationships, the findings raise concerns regarding vaccineinduced undetected severe cardiovascular side-effects and underscore the already established causal relationship between vaccines and myocarditis, a frequent cause of unexpected cardiac arrest in young individuals.” The methods provincial and federal governments have been applying to maximise the uptake of these medical procedures should have remained recommendations and should have never been coercive, considering how little was (and still is) known about the adverse effects such as those the above paper explores. Questions: 1) With this knowledge, how can Covid-19 vaccines continue to be mandated by the government? 2) We know that omicron variant and its subvariants have created immunity in a large number of Canadians (both vaccinated and unvaccinated), so in combination with the percentage of vaccinated people, the answers about next steps in lifting restrictions and",data/interim/clean/hesa441_emergency_situation_facing_c_0141_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0141.txt,public_health,individual,weak,
hesa441_emergency_situation_facing_c_0142,"April 27, 2022 Submission to the House of Commons Standing Committee on Health’s Study on the Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic",Canadian Association of Radiologists,hesa_brief,2022-05-09,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"April 27, 2022 Submission to the House of Commons Standing Committee on Health’s Study on the Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic Summary: The COVID-19 pandemic has had a dire effect on wait times for medical imaging procedures across the country. Canadians who may have postponed diagnostic and necessary follow-up imaging early in the pandemic are now in more urgent need of care. This has created a massive influx of patients attempting to reschedule their appointments, not to mention the additional treatment that will be required for those undiagnosed or with worsening conditions. If we do not take action, the increased pressure on radiology will catch up after the pandemic, the growing baseline demand for imaging, and the existing capacity limitations in radiology departments will combine to continue to damage the healthcare system. Excessive and lengthening wait times for medical imaging is reducing efficiency across our healthcare system and leading to burnout in our health workforce. Canadians are being diagnosed later into the progression of their ailments, leading to a reduction in treatment options, increased recovery time, and worsening patient outcomes. Investments must be made quickly to support more up-to-date modern imaging equipment and information technologies. Overview: Medical imaging is our healthcare system’s gateway for diagnosing diseases, and patients from every demographic rely on it to detect and treat these conditions. Radiologists find abnormalities, such as tumors and heart disease; screen for breast, colon, lung, and other cancers; treat conditions using minimally invasive procedures guided by",data/interim/clean/hesa441_emergency_situation_facing_c_0142_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0142.txt,public_health,physician_org,weak,ndc_007
hesa441_emergency_situation_facing_c_0143,SUBMISSION TO THE STANDING COMMITTEE ON HEALTH EMERGENCY,SQI Diagnostics Systems Inc.,hesa_brief,2022-04-29,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"SUBMISSION TO THE STANDING COMMITTEE ON HEALTH EMERGENCY SITUATION FACING CANADIANS IN LIGHT OF THE COVID-19 PANDEMIC SQI DIAGNOSTICS SYSTEMS INC. APRIL 22, 2022 TORONTO ONTARIO CANADA [CONTACT] Introduction SQI Diagnostics Systems Inc. is a precision medicine company that discovers, develops, and commercializes innovative rapid diagnostic testing for healthcare providers and patients worldwide. The Company’s’ proprietary advanced diagnostics targets organ transplant, autoimmune disease and COVID-19 testing. The COVID-19 portfolio includes three tests not yet authorized by Health Canada: the COVID-19 EXACT Antibody Test, the RALIDx™ IL-6 Severity Triage Test and the COVID-19 RALI-fast™ IL-6 Severity Triage Point-of-Care (POC) Test. COVID-19 Patient Management Tool: RALI-Dx™ IL-6 Severity Triage Test The RALI-Dx™ IL-6 Severity Triage Test helps to quickly identify COVID-19 patients at highest risk of severe respiratory distress and in need of immediate care. The test is intended for use in a hospital environment to assess COVID-19 positive patients at risk of intubation with mechanical ventilation. This test has a turnaround time of less than an hour and will provide a relevant diagnostic result that may be incorporated into COVID-19 triage protocols. This test identifies at-risk patients and helps guide the clinical team in determining immediate supportive patient strategies. The RALI-Dx™ IL-6 Severity Triage Test is intended be used with COVID-19 patients to aid hospitals with triaging patients quickly, effectively, and accurately. This device was developed in Canada with Canadian Institutes of Health Research (CIHR) funding and has been tested in Canada, the US and Brazil with positive results. On November",data/interim/clean/hesa441_emergency_situation_facing_c_0143_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0143.txt,public_health,,weak,
hesa441_emergency_situation_facing_c_0144,"[ORG]’S STATEMENT FOR THE STANDING COMMITTEE ON HEALTH Monday April 4, 2022",Canadian Lung Association,hesa_brief,2022-04-11,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"[ORG]’S STATEMENT FOR THE STANDING COMMITTEE ON HEALTH Monday April 4, 2022 Recommendation: That the government identify a plan for research funding to ‘invest in the study of the long-term health impacts of COVID-19, including of long COVID on different groups, notably vulnerable populations and children’ as noted within government mandate letters. Background What is long COVID? As we recover from the acute impacts of COVID-19, a new impact has begun to gain attention. Most people who develop COVID-19 resume a normal life about two weeks after their illness1. However some individuals experience long-term symptoms including cognitive issues, such as brain fog, headaches, dizziness, anxiety, and/or persistent respiratory symptoms1. These symptoms have been grouped together and called ‘long COVID’, or post-acute sequelae of SARS-CoV-2 (PASC), however the long-term impacts on lung health and support for management and/or treatment for those suffering largely remains unclear 2. Most common long lasting symptoms include shortness of breath, fatigue, and cognitive challenges2. These symptoms are not simply minor inconveniences. Many people experiencing long COVID describe them as ‘crushing’; ‘overwhelming’ ‘unmanageable’ and ‘unpredictable’ 2. Many of these patients may be experiencing symptoms that are challenging to explain. In fact a small pilot, which has since been expanded to a larger study, based out of the UK tested a new approach of using xenon gas to measure lung functioning3. In this pilot study, xenon gas mimicked oxygen in the lungs and demonstrated lung abnormalities amongst those suffering with long-lasting breathlessness from COVID. This was amongst individuals",data/interim/clean/hesa441_emergency_situation_facing_c_0144_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0144.txt,public_health,,weak,
hesa441_emergency_situation_facing_c_0145,[ORG] submission to the Standing Committee on Health’s study on “The emergency situation facing Canadians in light of the COVID-19 pandemic” Introduction [ORG] is Canada’s Immunotherapy Network. We fo,BioCanRx,hesa_brief,2022-03-24,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"[ORG] submission to the Standing Committee on Health’s study on “The emergency situation facing Canadians in light of the COVID-19 pandemic” Introduction [ORG] is Canada’s Immunotherapy Network. We focus exclusively on harnessing the enormous expertise in clinical and scientific cancer immunology from across Canada to bring forward the most promising novel cancer immunotherapies to patients through clinical trials. We are the only national not-for-profit network composed of academic health centres across the country focused on connecting required expertise and infrastructure to bring the most promising novel cancer immunotherapies to patients through clinical trials. [ORG] “makes the right tools available at the right time” to translate research and accelerate the speed at which the public will start to benefit from research investments made over many years by federal and provincial governments, NGOs and cancer charities. As it relates to the Health Committee’s study on “The emergency situation facing Canadians in light of the COVID-19 pandemic”, we are increasingly concerned that the impact of pandemic restrictions on delayed cancer diagnostics and postponed treatment for Canadians with will lead to a reduction of treatment options, as well as the need to employ more aggressive treatment. Immunotherapy harnesses the immune system to preferentially seek and destroy tumor cells, and is a revolutionary approach to treating cancer. It has the potential to replace some more aggressive treatment options, and to provide an alternate route for treatment for patients who have exhausted all other options. However, a funding and expertise gap has meant that made-in-Canada discoveries",data/interim/clean/hesa441_emergency_situation_facing_c_0145_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0145.txt,public_health,academic,weak,
hesa441_emergency_situation_facing_c_0146,To Whom It May Concern I am writing in regards to masking and vaccine mandates. We hear over and over that we need to follow the science and to do the right thing and then in the very next breath we h,"Roska, Janet",hesa_brief,2022-03-14,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"To Whom It May Concern I am writing in regards to masking and vaccine mandates. We hear over and over that we need to follow the science and to do the right thing and then in the very next breath we hear the words masks and vaccinate. I would like to point out that the validity of these measures as being the ONLY right thing and the ONLY way out of the panic the world and our country is in over the virus is in fact very anti science. Science is the systemic study of the natural world. We study through observation and experimentation. This means we need to be aware that as science evolves that mistakes will happen and discussion is paramount with multiple points of view and hypothesis being explored. The conversation and verbiage currently being used by our government is making science seem like math. One plus one equals two. That is a mathematical fact. Science however is not math and it cannot be viewed in the same way. So here are some other considerations around these discussions Masks – cloth, medical procedure (the blue ones) and N95 are more of a shield, catches a cough or sneeze – that is what we have been told and is being stated as a fact that we are not to question But – it is actually a breathing barrier. It traps moisture, heat, and breeds bacteria and fungus. Breathing barriers cause Hypoxia, Thrombosis and also Hypercapnea. The blue masks",data/interim/clean/hesa441_emergency_situation_facing_c_0146_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0146.txt,unlabeled,individual,weak,
