doc_id,Name,org,source_type,date,language,study_title,card_text,text_org_masked_path,full_text_path,topic_seed,stakeholder_type,label_source,near_dup_cluster
hesa441_emergency_situation_facing_c_0106,"God save the Queen (whose son, Charles, has delivered her latest public appearance speeches...where is the queen?) ""This day 13th May 2022 Notice to all politicians and servants of the Crown","Fayer, Val",hesa_brief,2022-05-27,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"God save the Queen (whose son, Charles, has delivered her latest public appearance speeches...where is the queen?) ""This day 13th May 2022 Notice to all politicians and servants of the Crown You are hereby advised that any and all actions to advance the creation, amendments, submission and/or passing of agreements or treaties, that attempt to circumvent, undermine and/or interfere with the United Kingdom's sovereignty and exclusive authority to self govern, as set forth in the Bill of Rights and Magna Carta 1215, and/or transfer this authority, in full or in part, to any foreign country or other entity, are a violation of United Kingdom Laws. Involvement in such actions is considered treasonous and persons found guilty of violations may be subject to fines, imprisonment and/or death in accordance with Treason Act 1351. THAT is still law. And it will stand in perpetuity as it is Higher Law. You are strongly urged to cease and desist all further efforts fitting this description with regard to amendments to the International Health Organization, Article 12, Section 2, 3 and 5, proposed and/or under consideration at the 75th World Health Assembly.""",data/interim/clean/hesa441_emergency_situation_facing_c_0106_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0106.txt,unlabeled,individual,weak,
hesa441_emergency_situation_facing_c_0107,"Personal experience Everywhere I went in 2 years I was asked to wear a mask, most places would leave me alone when I said I can't. But there were a few places that kicked me out/harassed me; 1. An ult","Casey, Tiffany",hesa_brief,2022-05-27,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"Personal experience Everywhere I went in 2 years I was asked to wear a mask, most places would leave me alone when I said I can't. But there were a few places that kicked me out/harassed me; 1. An ultrasound technician refused my medical services, even though I said I would wear one of my own after being told I wouldn't be able to have my medical procedure done. But they didn't like my mask and said unless I put one of there's on I would have to leave. Now they were serving other people with their own masks there in front of me. Felt like they didn't care about me and just pushed there rules without any other options this was a unreal experience, because I was visibly uncomfortable (shaking and breathing heavy). 2. I had a referral to a neurologist after coming down with side effects, and when the Vaccine passport came out in September they wouldn't allow me to come in for my appointment without proof, But I refuse to download an app that violates medical privacy. 3. I have been harassed and kicked out of a few different stores, one for groceries which violates my rights to sustain life. Another was for clothing and books enjoyment of life. 4. A legalized marijuana store kicked me out for not being able to wear a mask. I have a medical prescription and sometimes need to supplement with a physical store as online medical stores can take some time",data/interim/clean/hesa441_emergency_situation_facing_c_0107_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0107.txt,unlabeled,individual,weak,
hesa441_emergency_situation_facing_c_0110,Three reasons why these measures we have faced in Canada need to stop. Is there any evidence that there is an emergency ? 1. Depressing the natural right to live and gain a living My family has been s,"Brown, Michelle",hesa_brief,2022-05-27,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"Three reasons why these measures we have faced in Canada need to stop. Is there any evidence that there is an emergency ? 1. Depressing the natural right to live and gain a living My family has been severely affected by the rights that have been taken away the last 2 years. For example: my 20 year old son (whom is very fit and healthy) has missed out on many opportunities that should be his rights in a free country. He was not able to play hockey. He is thinking of going back to school for a career. He is not sure if he will be accepted since he is healthy and not willing to take the chance on a new experimental medical procedure. Being a young man, he is not willing to risk heart problems (that have been known to happen after this new medical procedure). 2. Forced medical procedure: - coercion is assault under the Criminal Code of Canada s. 265(1) and as per case law R vs Ewanchuk. Where there is a threat of harm or reprisal or pressure from an authority there is no consent and therefore the act is assault. FORCED MASKS, FORCED VAXX, QUARANTINE INCLUDING BUSINESS LOCKDOWN AND STAY HOME ORDER IS A CRIMINAL OFFENCE. 3. Canadians are being denied the ability to travel: - via air, rail and marine within the country and to leave the country, yet can take a bus. The lack of consistency validates this is NOT a health and",data/interim/clean/hesa441_emergency_situation_facing_c_0110_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0110.txt,unlabeled,individual,weak,
hesa441_emergency_situation_facing_c_0111,"May 11, 2022 Ila Miles 9 Queens Bay, Thompson, MB [CONTACT] I am writing in regards to Prime Minister Justin Trudeau’s attempt to bring upon Canadians the unfair","Miles, Ila",hesa_brief,2022-05-27,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"May 11, 2022 Ila Miles 9 Queens Bay, Thompson, MB [CONTACT] I am writing in regards to Prime Minister Justin Trudeau’s attempt to bring upon Canadians the unfair and discriminatory Bills S-273 and C-273 and anything that is contrary to rights and freedoms pertaining to the Canadian Bill of rights and freedoms of all Canadians. The following may be considered also. 1. Rights violations: - stemming from the federal mandates; testing, forced disclosure of medical information and forced quarantine violate our rights under the Canadian Bill of Rights, Section 1(a) the right of the individual to life, liberty and security of persons, which protects the right of informed consent for medical procedures and the right to privacy. And Section 1(b) the right of the individual to equality before the law and the protection of the law. 2. Forced medical procedure: - coercion is assault under the Criminal Code of Canada s. 265(1) and as per case law R vs Ewanchuk. Where there is a threat of harm or reprisal or pressure from an authority there is no consent and therefore the act is assault. FORCED MASKS, FORCED VAXX, QUARANTINE INCLUDING BUSINESS LOCKDOWN AND STAY HOME ORDER IS A CRIMINAL OFFENCE. Read the case HERE. 3. Canadians are being denied the ability to travel: - via air, rail and marine within the country and to leave the country, yet can take a bus. The lack of consistency validates this is NOT a health and safety issue and is instead a matter",data/interim/clean/hesa441_emergency_situation_facing_c_0111_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0111.txt,unlabeled,individual,weak,
hesa441_emergency_situation_facing_c_0112,"Brief submission to The Standing Committee on Health May 10, 2022 I am writing to you to express my deep distress resulting from unreasonable and unscientific travel mandates that prevent me from seei","Ewertowski, Iwona",hesa_brief,2022-05-27,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"Brief submission to The Standing Committee on Health May 10, 2022 I am writing to you to express my deep distress resulting from unreasonable and unscientific travel mandates that prevent me from seeing my elderly mother who is showing the early stage of dementia. Due to cruelty of P.M. Justin Trudeau’s travel rules, I may not be able to see my 86-year-old mother before her mind completely gives up, or before she dies. I am covid survivor with long lasting natural immunity, which is much stronger than Covid vaccine booster induced immunity lasting only 3 months. As a refugee from the former communist regime, I live in constant fear of repression due to hateful words spoken by Justin Trudeau towards the unvaccinated people. It reminds me of stories told by my grandparents who survived dark times of fascism. Those are my main concerns regarding government of Canada’s handling of Covid crisis. 1. Rights violations stemming from the federal mandates; testing, forced disclosure of medical information and forced quarantine violate our rights under the Canadian Bill of Rights, Section 1(a) the right of the individual to life, liberty and security of persons, which protects the right of informed consent for medical procedures and the right to privacy. And Section 1(b) the right of the individual to equality before the law and the protection of the law. 2. Forced medical procedure: coercion is assault under the Criminal Code of Canada s. 265(1) and as per case law R vs Ewanchuk. Where there",data/interim/clean/hesa441_emergency_situation_facing_c_0112_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0112.txt,public_health,individual,weak,
hesa441_emergency_situation_facing_c_0113,"Attention EMERGENCY SITUATION FACINF CANADIANS IN LIGHT OF THE COVID-19 PANDEMIC (SUBCOMMITTEE OF PARLIAMENTARY STANDING COMMITTEE ON HEALTH) May 10, 2022 TO WHOM IT MAY CONCERN:","Shewchuk, Michelle",hesa_brief,2022-05-27,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"Attention EMERGENCY SITUATION FACINF CANADIANS IN LIGHT OF THE COVID-19 PANDEMIC (SUBCOMMITTEE OF PARLIAMENTARY STANDING COMMITTEE ON HEALTH) May 10, 2022 TO WHOM IT MAY CONCERN: I am a Canadian citizen and nurse of over 25 years with significant concerns regarding Federal and Provincial government experimental Covid-19 shot mandates, and forced testing and quarantine. These mandates have violated Canadians human rights in the following ways: 1-Public transportation inside and outside of the Country is not available to the unvaccinated making them a prisoner in their own country. I have unvaccinated patients who have loved ones dying in another province and they are unable to fly to see them in time. Canada is the only country in the world with these travel mandates which violate section 1(a) and 1(b) of the Canadian Charter of Rights and Freedoms. 2- Forced business closures, loss of employment and limited employment due to vaccine mandates: Many unvaccinated Canadians were forced into unemployment, low income jobs, or poverty as a result of vaccine mandates. When Alberta Health announced they would fire nurses who were unvaccinated unvaccinated nurses protested by placing multiple pairs of shoes lined up in the hallways in with signs stating how many years they had worked for AHS. Many nurses quit the profession because of these unethical mandates. Furthermore, many of my patients state the reason they took the shot is because they wanted to keep their jobs or wanted to travel. Thus their decision to accept an experimental shot was a result",data/interim/clean/hesa441_emergency_situation_facing_c_0113_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0113.txt,public_health,individual,weak,
hesa441_emergency_situation_facing_c_0114,To the immediate attention of: The men and woman acting as members of the “House of Commons Standing Committee on Health”,"Massey, Christine",hesa_brief,2022-05-20,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"To the immediate attention of: The men and woman acting as members of the “House of Commons Standing Committee on Health” (Canada) Evidence Package and Statement of Facts re “COVID-19” Written by Christine Anne of the Massey family on the land known as Peterborough, Ontario May 10, 2022 To the immediate attention of Sean Casey, Michael Barrett, Luc Theriault, Don Davies, Stephen Ellis, Laila Goodridge, Brendan Hanley, Majid Jowhari, Mike Lake, Marcus Powlowski, Sonia Sidhu and Adam van Koeverden: BRIEF STATEMENT OF “COVID-19” FACTS: 1. An alleged “virus” must be found and purified before it can be sequenced, characterized, and investigated via controlled experiments. 2. Sequencing and characterization are necessary for identification of a specific “virus”. 3. Repeated controlled experiments are necessary for determination of disease causation by a “virus”. 4. Purification of an alleged “virus” from many patient samples (from bodily fluid/tissue/excrement), and then characterization, sequencing and repeated controlled experiments are necessary before one can logically and scientifically conclude that “it” is circulating in humans and is the cause of an allegedly new disease. 5. It is impossible to validate any “test” without a gold standard. 6. It is impossible to validate any “test” claimed to “confirm” the presence of a “virus” (or a “viral infection”) before the alleged “virus” has been proven to exist. 7. It is impossible to validate any “test” claimed to “confirm” a “viral disease” before the alleged “virus” has been a) proven to exist and b) proven to cause the disease. 8. Published studies",data/interim/clean/hesa441_emergency_situation_facing_c_0114_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0114.txt,unlabeled,individual,weak,
hesa441_emergency_situation_facing_c_0116,Our lives have been forever changed. The public has been subjected to fear-based control for over two years. First there was the attempt to scare us into getting the vaccine; then the experts resorted,"Schiller, Suzanne",hesa_brief,2022-05-20,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"Our lives have been forever changed. The public has been subjected to fear-based control for over two years. First there was the attempt to scare us into getting the vaccine; then the experts resorted to coercion to force us to take this irreversible and potentially life-altering injection. We’ve been subjected to vaccine passports, to the suppression of early treatment options, to the censorship of a wide variety of experts with real data who dared to counter the official COVID narrative. Something is seriously wrong. I have profoundly lost faith in our so-called public health “experts”, government officials, and government-funded media. The trust is gone. This is the truth that we don’t hear from the so-called leaders pushing the Covid vaccine agenda: 1) The vaccines are still experimental and clinical trials are ongoing.1 Everyone currently getting a COVID-19 vaccine is a participant in a massive medical experiment. There is no long-term safety data, so there cannot be full disclosure of risk or truly informed consent. What’s more, makers of COVID-19 vaccines unblinded their trials early on. In so doing, they have made it virtually impossible to reliably assess long-term safety and effectiveness.2 2) Voluntary informed consent to medical experimentation and invasive medical procedure is a fundamental principle of medical ethics, protected by many pieces of legislation and codes of ethics. Our right to body autonomy (“security of the person”) is protected in the Canadian Bill of Rights, the Canadian Medical Association’s Code of Ethics & Professionalism, the International Bill of Human",data/interim/clean/hesa441_emergency_situation_facing_c_0116_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0116.txt,public_health,individual,weak,
hesa441_emergency_situation_facing_c_0118,"May 9, 2022 To Whom It May Concern: I am writing as a mother to 4 living in Vancouver, BC. When this pandemic started, I went along with the narrative. We all masked, we followed the physical distanci","Macdonald, Megan",hesa_brief,2022-05-20,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"May 9, 2022 To Whom It May Concern: I am writing as a mother to 4 living in Vancouver, BC. When this pandemic started, I went along with the narrative. We all masked, we followed the physical distancing requirements, we stayed home to slow the curve, we hand sanitized. All the stuff. By the end of 2020, though, things started not to seem right. I became pregnant with my 4th at the end of 2020. I started noticing the political polarization of the pandemic. The classist polarization of the pandemic, as well. I started hearing more from my family members working in health care who warned me about the coming vaccine, who had gone from worried about the virus (initially) to more aware of who it effected most and what could be done about it. They saw what was happening in health care, and with older people. Effective treatments were being withheld, people were needlessly isolated, and lockdowns were unnecessary. Even a high ranking physician in my family, with an immune compromised family member living at home, was not swept into the mainstream narrative anymore. I believe the medical professionals who wrote and signed the Great Barrington Declaration should’ve been listened to. I believe thousands upon thousands of lives could’ve been saved from covid. I believe thousands upon thousands of lives could’ve been spared the devastation brought on by the covid restrictions, and the adverse health effects from the coerced experimental vaccines. When I was giving birth I was forced",data/interim/clean/hesa441_emergency_situation_facing_c_0118_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0118.txt,public_health,individual,weak,
hesa441_emergency_situation_facing_c_0121,"I am a medical doctor with 40 years of experience and service to my community. I have declined the experimental COVID injection after careful consideration of the risk/benefit, including the purported","Anello, Francesco",hesa_brief,2022-05-19,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"I am a medical doctor with 40 years of experience and service to my community. I have declined the experimental COVID injection after careful consideration of the risk/benefit, including the purported benefit to public health. The injection is a failure in reducing transmission, protecting from disease and has potential side effects, including death. As a medical doctor I know there are early community treatments that are effective; I have seen them work time and time again. I have also seen first hand adverse effects to the Covid injections. As an ‘unvaccinated’ medical professional I am now not allowed to visit in hospitals nor to travel using trains or planes. My wife and I have for the last decade run a volunteer medical service in Central America. For the past year we have not been able to get to our Central American clinic to continue this service. I am OUTRAGED at the loss of my personal and medical freedom as a direct consequence of the decision made by the Trudeau Regime. My Canadian Rights have been trampled on and I now consider myself a prisoner in my own country. It is shameful what has happened in Canada over the past 2 years and I concur with many who are calling this MEDICAL TYRANNY. What other descriptor is there? I do not consider myself free and I am definitely NOT a misogynist, racist, fringe minority as my own Prime Minister has called me.",data/interim/clean/hesa441_emergency_situation_facing_c_0121_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0121.txt,public_health,individual,weak,
hesa441_emergency_situation_facing_c_0124,"Dear Reader, I come from communist Romania and I can tell you that Ceausescu did NOT have the temerity to violate our rights in the massive way this government has, over the past 2 years.","Galfi, Laszlo",hesa_brief,2022-05-19,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"Dear Reader, I come from communist Romania and I can tell you that Ceausescu did NOT have the temerity to violate our rights in the massive way this government has, over the past 2 years. I worked throughout the pandemic and now I’m denied the right to work and support myself, I’m denied the right to travel and visit my old and ailing mother because I’m unable to come to a conclusion to submit to a mandatory medical experimental procedure, for a problem I don’t have. If 20,000 people can sit together, vaxed and unvaxed, at a Maple Leafs game, logic and reason would dictate that 50 people can also sit together at work without discrimination. Yet, the egregious abuse of power, violation of my rights and contract, injustice, persecution, coercion, oppression, discrimination, segregation and extortion by the federal government continues, despite the absence of an emergency or presence of absolute proof of safety and benefit of the experimental procedure. There are anywhere from 1 to 7 people, so far, getting covid every single day at my workplace, despite all of them being ;”fully vaccinated” and many of them boosted. Yet, I’m not allowed to work because I, being perfectly healthy, might infect the vaccinated, an idea that is beyond absurd and ludicrous. I have no access to income, justice or representation. I live alone and cannot afford the risk of voluntarily getting incapacitated in any way. Who would take care of me? Justin Trudeau? My employer? I think we",data/interim/clean/hesa441_emergency_situation_facing_c_0124_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0124.txt,public_health,individual,weak,
hesa441_emergency_situation_facing_c_0127,"Gordon Miller [CONTACT], Ottawa, ON [CONTACT]","Miller, Gordon",hesa_brief,2022-05-18,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"Gordon Miller [CONTACT], Ottawa, ON [CONTACT] Tel: [CONTACT] [CONTACT] May 9, 2022 TO: The Parliamentary Standing Committee on Health EMERGENCY SITUATION FACING CANADIANS IN LIGHT OF THE COVID-19 PANDEMIC Subcommittee House of Commons : I have carried out in depth research into virology, vaccines, treatments and preventative measure over the past two years. Other than propaganda with no factual basis from the US CDC, NIH and FBI, I have found no evidence to support any of the COVID response measures (FORCED MASKS, FORCED VAXX, QUARANTINE INCLUDING BUSINESS LOCKDOWN AND STAY HOME ORDERS) adopted by the Federal Government or the provinces. Indeed, there are mountains of evidence that the measures adopted have killed more people than they have saved. This cannot go on forever, and in due course, Canada’s decision makers will be charged and found guilty of crimes against humanity. The measures adopted by both the Federal and Provincial levels have attacked the freedom and health of Canadians not to mention the critical undermining of democracy and the rule of law in Canada. 1. Rights violations: Stemming from the federal mandates; testing, forced disclosure of medical information and forced quarantine violate our rights under the Canadian Bill of Rights, Section 1(a) the right of the individual to life, liberty and security of persons, which protects the right of informed consent for medical procedures and the right to privacy. And Section 1(b) the right of the individual to equality before the law and the protection of the law. 2. Forced medical",data/interim/clean/hesa441_emergency_situation_facing_c_0127_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0127.txt,public_health,individual,weak,
hesa441_emergency_situation_facing_c_0128,The only emergency you need to concern yourselves with is to immediately stop the implementation of the unelected WEF’s agenda that we seem to be blindly rushing into full steam ahead with absolutely ,"Collins, Nora",hesa_brief,2022-05-18,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,The only emergency you need to concern yourselves with is to immediately stop the implementation of the unelected WEF’s agenda that we seem to be blindly rushing into full steam ahead with absolutely no regard for our rights as citizens and our rights as humans. Our current officials are either uninterested in real science or paid off by pharmaceutical dollars to recognize the onslaught of severe adverse reactions including DEATH from this experimental injection being forced onto Canadians and citizens around the world. These pharmaceutical companies are convicted criminals for products that they are liable for so why would we blindly trust them with a product that they’re not liable for? Moderna has not been convicted yet only because by a miraculous stoke of extreme luck this is their first product “successfully” brought to market. We paid for the shoddy research with our tax dollars without being asked and we continued to give them millions more for their lousy leaky injection again with no proper legislative process. Canadians have lost faith in our government our media our doctors and the police. This is the real emergency. No one elected the WEF so why are they in charge? How do you sleep at night? Don’t you care about humanity? Vaccinated Canadians are sick and dying. Unvaccinated Canadians are treated as domestic terrorists. Our youth are committing suicide at a rate never seen before. And our children have fallen behind mentally and physically by forced useless measures. Our long term care facilities,data/interim/clean/hesa441_emergency_situation_facing_c_0128_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0128.txt,unlabeled,individual,weak,
hesa441_emergency_situation_facing_c_0129,"Submission to the Standing Committee on Health Study on the Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic May 9, 2022",HealthCareCAN,hesa_brief,2022-05-17,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"Submission to the Standing Committee on Health Study on the Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic May 9, 2022 OVERVIEW [ORG], the national voice of Canada’s hospitals, research institutes and healthcare organizations, welcomes the opportunity to submit this brief to the Standing Committee on Health as part of its study on the Emergency Situation Facing Canadians in Light of the COVID19 Pandemic. While citizens and governments across Canada are eager to put COVID-19 behind them in favour of a post-pandemic normal, healthcare workers and organizations across the country are still in crisis. This is in part due to the strains imposed upon them by the pandemic. However, the challenges facing healthcare in Canada right now are symptoms of a much larger problem: Our health system is not built to handle modern needs and has been slowly crumbling under decades of mounting population and demographic pressure. COVID-19 simply pushed the system beyond its breaking point. One of the main worries we hear from our member institutions is that governments and the health sector will fail to act on the lessons learned during the pandemic and choose instead to lapse back into the pre-pandemic status quo once the worst of COVID-19 is past. We cannot let this happen. As a nation, we desperately need to come together and use our experiences during the pandemic – and the decades of research and experience before it – to build a system that works seamlessly across the country, for everyone. This",data/interim/clean/hesa441_emergency_situation_facing_c_0129_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0129.txt,public_health,industry,weak,
hesa441_emergency_situation_facing_c_0130,it happened while we were sleeping,"Peaker, Kenneth David",hesa_brief,2022-05-17,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"it happened while we were sleeping inspired by ‘Gray State’ by David Crowley. murdered along with his family for its production Gray State - Official Concept Trailer - YouTube more than ever darkness scheming towers o’er fields of revealing promise. heretofore and hence heretofore harms evinced all those scars now hardened. hence the maims yet needing to be done and while past folly seemed to lack wherewithal, it does seem choice and purpose were diminished or admonished. or something. so, we march towards perverse fealty and how small we’ve become fealty to fire-bombing nationals and nuclear and gain-of-function bets. abject vassals us, the threat all tones a gray edge. run from the ethereal, from that that we’ve done. run to prospects, not a one now you’re a forlorn wanderer staring into the abyss; behold the pale horse appearing in your midst a death-worshipping forever force manifesting the long; oath-takers taking cruel all that they’ve won behold that truth has no angle, and politics but rates of gain; blood sacrifice is thus answer and result perpetual servitude the main. as you wish. all and every weapon now upon you. enemy of the state No, there is a limit to the tyrant’s power, When the oppressed can find no justice, When the burden grows unbearable, he reaches With hopeful courage up unto the Heavens And seizes hither his eternal rights, Which there abide, inalienable, As indestructible as the stars themselves. - From “The Rütli Oath” by Friedrich Schiller, 1759 - 1805",data/interim/clean/hesa441_emergency_situation_facing_c_0130_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0130.txt,unlabeled,individual,weak,
hesa441_emergency_situation_facing_c_0132,"To Whom It May Concern I am writing as a grandmother to 2 beautiful, energetic, and healthy granddaughters. And I’d like for them to stay that way. They should NEVER have to be FORCED to put an experi","Hearn, Shirley",hesa_brief,2022-05-17,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"To Whom It May Concern I am writing as a grandmother to 2 beautiful, energetic, and healthy granddaughters. And I’d like for them to stay that way. They should NEVER have to be FORCED to put an experimental, untested “injection” in their bodies if they do not want to. Or if it May have potential side effects. They (or their parent) (via informed consent) can say NO to protect their bodies from a potential “poisonous, unknown injection”. They should never have to feel that their life, their job, or their health is in jeopardy of being compromised by a mandated injection (labelled erroneously as a “vaccine” by government) (the definition of a vaccine is a substance used to stimulate the production of antibodies and provide immunity against one or several diseases). But this so called vaccine is not doing this. All experts are in agreement that the vaccine does not slow down transmission AT ALL. So how can it be referred to as a vaccine? It will not be in my submission. Masks that cover mouth and nose must have engineered breathing openings that allow the easy flow of air in when we inhale and easy flow of air out when we exhale. Examples of masks include respirator masks, halloween masks, scuba masks and hockey goalie masks. Lacking engineered openings, the mandated closed cover, traps hazardously high concentrations of exhaled carbon dioxide thereby causing the restriction of available oxygen, which the wearer is forced to inhale. It is very hazardous",data/interim/clean/hesa441_emergency_situation_facing_c_0132_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0132.txt,public_health,individual,weak,
hesa441_emergency_situation_facing_c_0133,"To whom it may concern,","Parker, Aalia",hesa_brief,2022-05-17,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"To whom it may concern, I am writing in regards to vaccine mandates. Vaccine passports and mandates are an underhanded method of coercing a population into taking vaccines. A person's vaccination status does not reflect health status. It does not distinguish between whether they have survived Covid or have never had the disease. It also does not display the strength of protection they still have since vaccine efficacy wanes over time, nor does it take into account any comorbidities that may put individuals at an increased risk of contracting/surviving Covid. All people have the right to choose medical care and have the right to medical privacy. No one should be coerced or threatened in any way (including loss of income or loss of freedoms) to partake in medical intervention - this is a violation of the Nuremberg Code. All medical interventions need to be given with INFORMED CONSENT and should be VOLUNTARY. As a Canadian citizen, I am appalled and concerned about the gross overreach of the Federal Government resulting in the violation of the rights of all Canadians. Along with vaccine passports and forced disclosure of medical information, forced testing and quarantine are a direct violation of our rights under the Canadian Bill of Rights, Section 1(a): the right of the individual to life, liberty and security of persons (which protects the right of informed consent for medication procedures and the right to privacy) and Section 1(b): the right of the individual to equality before the law and the",data/interim/clean/hesa441_emergency_situation_facing_c_0133_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0133.txt,public_health,individual,weak,
hesa441_emergency_situation_facing_c_0134,"I, Laurette Anderson, one of the people of British Columbia, have full capacity to make medical decisions and am in good health and have not been exposed to anyone with COVID-19. Please be advised tha","Anderson, Laurette",hesa_brief,2022-05-17,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"I, Laurette Anderson, one of the people of British Columbia, have full capacity to make medical decisions and am in good health and have not been exposed to anyone with COVID-19. Please be advised that I do not consent to a COVID test nor quarantine directed by Canadian Border Services or any other agent. I have the right to refuse the medical procedures of COVID testing and quarantine. Specifically, the right to life, liberty and security of person protects from violations, of my physiological and psychological autonomy, by denying the right to choose medical procedures on the basis of it being in violation of the Quarantine Act, Section 14 and informed consent. Section 14 of the Quarantine Act expressly states: “Screening technology ● 14 (1) Any qualified person authorized by the Minister may, to determine whether a traveller has a communicable disease or symptoms of one, use any screening technology authorized by the Minister that does not involve the entry into the traveller’s body of any instrument or other foreign body.” Furthermore, Bill S-201 and the federal Genetic Non-Discrimination Act, both prohibit and prevent genetic discrimination making it a criminal offence in Canada to use a genetic test to discriminate. The right to give express informed consent was developed over 2 centuries of common law and was confirmed by the Nuremberg Principles and the International Covenant of Human Rights for which Canada was a signatory and is upheld in section 1. The Canadian Bill of Rights. The Canadian Bill of",data/interim/clean/hesa441_emergency_situation_facing_c_0134_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0134.txt,public_health,individual,weak,
hesa441_emergency_situation_facing_c_0135,"May 10, 2022 To the Standing Committee on Health, I beg the committee to end all COVID-19 vaccination mandates immediately. The Canada Science & Policy Committee has recommended that Canada exit the p","Schmidtke, Shelley",hesa_brief,2022-05-17,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"May 10, 2022 To the Standing Committee on Health, I beg the committee to end all COVID-19 vaccination mandates immediately. The Canada Science & Policy Committee has recommended that Canada exit the pandemic and we are at a point to move on. (Jarvis, 2022) The Liberal Party continues to lie to Canadians when they claim this is in the interest of health. The recent release of Pfizer documents reveals the potential danger of these shots, specifically on the heart. I received an e-mail from the Heart Fit Clinic where I am a patient, pointing me to a paper in the American Heart Association’s journal, dated November 8, 2021 of finding inflammatory markers in patients who had received mRNA vaccines as a result of PULS Cardiac Test results. (Gundry, 2021) It should be no mystery when some have decided against this. They are the ones who will live with the consequences, and they are the only ones who can decide what steps to move forward with or opt out of, in the best interest of their health with INFORMED CONSENT. The level of coercion throughout Canada has destroyed the presence of any informed consent. In addition, the CDC confirms that natural immunity is highly effective against the newest variants yet that is not an option for unvaccinated Canadians who want or need to travel. That makes no sense, when those with a passport that isn’t Canadian are able to leave Canada, and unvaccinated folks from other countries are permitted to land",data/interim/clean/hesa441_emergency_situation_facing_c_0135_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0135.txt,public_health,individual,weak,
hesa441_emergency_situation_facing_c_0136,"To the Parliamentary Standing Committee on Health, Concerning the EMERGENCY SITUATION FACING CANADIANS IN LIGHT OF THE COVID-19 PANDEMIC I’m writing to express how much COVID policies have destroyed m","Barber, Erica",hesa_brief,2022-05-16,en,Emergency Situation Facing Canadians in Light of the COVID-19 Pandemic,"To the Parliamentary Standing Committee on Health, Concerning the EMERGENCY SITUATION FACING CANADIANS IN LIGHT OF THE COVID-19 PANDEMIC I’m writing to express how much COVID policies have destroyed my life as a tax paying, law abiding, Canadian citizen. I am going to be losing my job at Canada Post as a postal clerk because I do not want to take the SARS/Cov-2 vaccine. The company is denying most exemptions and I am just waiting my turn until the company finally tells me I’m on the noncompliant list and I get escorted off the property. I used to think I lived in a free country where I was protected under The Bill of Rights, but not anymore…. Not since the illegal COVID mandates and policies have been implemented. I used to really enjoy traveling, but since COVID, I’m no longer allowed to travel freely without the experimental vaccine, that is neither safe nor effective from protecting us from coronavirus. I miss being able to travel and I hate being treated like a criminal who’s locked down, especially since I’m not SICK! I really want to congratulate you all in government for destroying Canada. Great job! You took a wonderful country and turned it into hell and utterly ruined the lives of countless people like me. Take your mandates and shove them.",data/interim/clean/hesa441_emergency_situation_facing_c_0136_masked.txt,data/interim/clean/hesa441_emergency_situation_facing_c_0136.txt,public_health,individual,weak,
